0 qid:20001 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-1, Ample, ACS, combine: 1
0 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-59, Rogot2, jKali, combine: 244
0 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-59, Rogot2, jMutRepair, combine: 245
0 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-59, RussellRao, ACS, combine: 246
0 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-59, RussellRao, Nopol, combine: 247
0 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-59, RussellRao, SimFix, combine: 248
2 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:1 #closure-59, RussellRao, TBar, combine: 249
0 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-59, RussellRao, jGenProg, combine: 250
0 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-59, RussellRao, jKali, combine: 251
0 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-59, RussellRao, jMutRepair, combine: 252
0 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-59, SBI, ACS, combine: 253
0 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-59, SBI, Nopol, combine: 254
0 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-59, SBI, SimFix, combine: 255
2 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:1 #closure-59, SBI, TBar, combine: 256
0 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-59, SBI, jGenProg, combine: 257
0 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-59, SBI, jKali, combine: 258
0 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-59, SBI, jMutRepair, combine: 259
0 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-59, Scott, ACS, combine: 260
0 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-59, Scott, Nopol, combine: 261
0 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-59, Scott, SimFix, combine: 262
2 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:1 #closure-59, Scott, TBar, combine: 263
0 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-59, Scott, jGenProg, combine: 264
0 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-59, Scott, jKali, combine: 265
0 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-59, Scott, jMutRepair, combine: 266
0 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-59, SimpleMatching, ACS, combine: 267
0 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-59, SimpleMatching, Nopol, combine: 268
0 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-59, SimpleMatching, SimFix, combine: 269
2 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:1 #closure-59, SimpleMatching, TBar, combine: 270
0 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-59, SimpleMatching, jGenProg, combine: 271
0 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-59, SimpleMatching, jKali, combine: 272
0 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-59, SimpleMatching, jMutRepair, combine: 273
0 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-59, Sokal, ACS, combine: 274
0 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-59, Sokal, Nopol, combine: 275
0 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-59, Sokal, SimFix, combine: 276
2 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:1 #closure-59, Sokal, TBar, combine: 277
0 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-59, Sokal, jGenProg, combine: 278
0 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-59, Sokal, jKali, combine: 279
0 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-59, Sokal, jMutRepair, combine: 280
0 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-59, SorensenDice, ACS, combine: 281
0 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-59, SorensenDice, Nopol, combine: 282
0 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-59, SorensenDice, SimFix, combine: 283
2 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:1 #closure-59, SorensenDice, TBar, combine: 284
0 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-59, SorensenDice, jGenProg, combine: 285
0 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-59, SorensenDice, jKali, combine: 286
0 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-59, SorensenDice, jMutRepair, combine: 287
0 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-59, Tarantula, ACS, combine: 288
0 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-59, Tarantula, Nopol, combine: 289
0 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-59, Tarantula, SimFix, combine: 290
2 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:1 #closure-59, Tarantula, TBar, combine: 291
0 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-59, Tarantula, jGenProg, combine: 292
0 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-59, Tarantula, jKali, combine: 293
0 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-59, Tarantula, jMutRepair, combine: 294
0 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-59, Tarwid, ACS, combine: 295
0 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-59, Tarwid, Nopol, combine: 296
0 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-59, Tarwid, SimFix, combine: 297
2 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:1 #closure-59, Tarwid, TBar, combine: 298
0 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-59, Tarwid, jGenProg, combine: 299
0 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-59, Tarwid, jKali, combine: 300
0 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-59, Tarwid, jMutRepair, combine: 301
0 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-59, Wong1, ACS, combine: 302
0 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-59, Wong1, Nopol, combine: 303
0 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-59, Wong1, SimFix, combine: 304
2 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:1 #closure-59, Wong1, TBar, combine: 305
0 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-59, Wong1, jGenProg, combine: 306
0 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-59, Wong1, jKali, combine: 307
0 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-59, Wong1, jMutRepair, combine: 308
0 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-59, Wong2, ACS, combine: 309
0 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-59, Wong2, Nopol, combine: 310
0 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-59, Wong2, SimFix, combine: 311
2 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:1 #closure-59, Wong2, TBar, combine: 312
0 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-59, Wong2, jGenProg, combine: 313
0 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-59, Wong2, jKali, combine: 314
0 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-59, Wong2, jMutRepair, combine: 315
0 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-59, Wong3, ACS, combine: 316
0 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-59, Wong3, Nopol, combine: 317
0 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-59, Wong3, SimFix, combine: 318
2 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:1 #closure-59, Wong3, TBar, combine: 319
0 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-59, Wong3, jGenProg, combine: 320
0 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-59, Wong3, jKali, combine: 321
0 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-59, Wong3, jMutRepair, combine: 322
0 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-59, Zoltar, ACS, combine: 323
0 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-59, Zoltar, Nopol, combine: 324
0 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-59, Zoltar, SimFix, combine: 325
2 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:1 #closure-59, Zoltar, TBar, combine: 326
0 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-59, Zoltar, jGenProg, combine: 327
0 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-59, Zoltar, jKali, combine: 328
0 qid:20059 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-59, Zoltar, jMutRepair, combine: 329
1 qid:20060 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-60, Ample, ACS, combine: 1
1 qid:20060 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-60, Ample, Nopol, combine: 2
1 qid:20060 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-60, Ample, SimFix, combine: 3
1 qid:20060 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-60, Ample, TBar, combine: 4
1 qid:20060 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-60, Ample, jGenProg, combine: 5
1 qid:20060 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-60, Ample, jKali, combine: 6
1 qid:20060 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-60, Ample, jMutRepair, combine: 7
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Anderberg, ACS, combine: 8
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Anderberg, Nopol, combine: 9
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Anderberg, SimFix, combine: 10
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Anderberg, TBar, combine: 11
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Anderberg, jGenProg, combine: 12
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Anderberg, jKali, combine: 13
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Anderberg, jMutRepair, combine: 14
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, ArithmeticMean, ACS, combine: 15
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, ArithmeticMean, Nopol, combine: 16
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, ArithmeticMean, SimFix, combine: 17
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, ArithmeticMean, TBar, combine: 18
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, ArithmeticMean, jGenProg, combine: 19
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, ArithmeticMean, jKali, combine: 20
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, ArithmeticMean, jMutRepair, combine: 21
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, BaroniUrbaniBuser, ACS, combine: 22
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, BaroniUrbaniBuser, Nopol, combine: 23
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, BaroniUrbaniBuser, SimFix, combine: 24
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, BaroniUrbaniBuser, TBar, combine: 25
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, BaroniUrbaniBuser, jGenProg, combine: 26
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, BaroniUrbaniBuser, jKali, combine: 27
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, BaroniUrbaniBuser, jMutRepair, combine: 28
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, BraunBanqust, ACS, combine: 29
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, BraunBanqust, Nopol, combine: 30
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, BraunBanqust, SimFix, combine: 31
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, BraunBanqust, TBar, combine: 32
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, BraunBanqust, jGenProg, combine: 33
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, BraunBanqust, jKali, combine: 34
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, BraunBanqust, jMutRepair, combine: 35
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Cohen, ACS, combine: 36
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Cohen, Nopol, combine: 37
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Cohen, SimFix, combine: 38
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Cohen, TBar, combine: 39
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Cohen, jGenProg, combine: 40
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Cohen, jKali, combine: 41
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Cohen, jMutRepair, combine: 42
1 qid:20060 1:0 2:0.0 3:0.0 4:0.4 5:0 #closure-60, Dennis, ACS, combine: 43
1 qid:20060 1:0 2:0.0 3:0.0 4:0.4 5:0 #closure-60, Dennis, Nopol, combine: 44
1 qid:20060 1:0 2:0.0 3:0.0 4:0.4 5:0 #closure-60, Dennis, SimFix, combine: 45
1 qid:20060 1:0 2:0.0 3:0.0 4:0.4 5:0 #closure-60, Dennis, TBar, combine: 46
1 qid:20060 1:0 2:0.0 3:0.0 4:0.4 5:0 #closure-60, Dennis, jGenProg, combine: 47
1 qid:20060 1:0 2:0.0 3:0.0 4:0.4 5:0 #closure-60, Dennis, jKali, combine: 48
1 qid:20060 1:0 2:0.0 3:0.0 4:0.4 5:0 #closure-60, Dennis, jMutRepair, combine: 49
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Dice, ACS, combine: 50
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Dice, Nopol, combine: 51
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Dice, SimFix, combine: 52
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Dice, TBar, combine: 53
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Dice, jGenProg, combine: 54
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Dice, jKali, combine: 55
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Dice, jMutRepair, combine: 56
1 qid:20060 1:0 2:0.0 3:0.0 4:0.4 5:0 #closure-60, Dstar, ACS, combine: 57
1 qid:20060 1:0 2:0.0 3:0.0 4:0.4 5:0 #closure-60, Dstar, Nopol, combine: 58
1 qid:20060 1:0 2:0.0 3:0.0 4:0.4 5:0 #closure-60, Dstar, SimFix, combine: 59
1 qid:20060 1:0 2:0.0 3:0.0 4:0.4 5:0 #closure-60, Dstar, TBar, combine: 60
1 qid:20060 1:0 2:0.0 3:0.0 4:0.4 5:0 #closure-60, Dstar, jGenProg, combine: 61
1 qid:20060 1:0 2:0.0 3:0.0 4:0.4 5:0 #closure-60, Dstar, jKali, combine: 62
1 qid:20060 1:0 2:0.0 3:0.0 4:0.4 5:0 #closure-60, Dstar, jMutRepair, combine: 63
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Euclid, ACS, combine: 64
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Euclid, Nopol, combine: 65
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Euclid, SimFix, combine: 66
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Euclid, TBar, combine: 67
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Euclid, jGenProg, combine: 68
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Euclid, jKali, combine: 69
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Euclid, jMutRepair, combine: 70
1 qid:20060 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-60, Fleiss, ACS, combine: 71
1 qid:20060 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-60, Fleiss, Nopol, combine: 72
1 qid:20060 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-60, Fleiss, SimFix, combine: 73
1 qid:20060 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-60, Fleiss, TBar, combine: 74
1 qid:20060 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-60, Fleiss, jGenProg, combine: 75
1 qid:20060 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-60, Fleiss, jKali, combine: 76
1 qid:20060 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-60, Fleiss, jMutRepair, combine: 77
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Fossum, ACS, combine: 78
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Fossum, Nopol, combine: 79
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Fossum, SimFix, combine: 80
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Fossum, TBar, combine: 81
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Fossum, jGenProg, combine: 82
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Fossum, jKali, combine: 83
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Fossum, jMutRepair, combine: 84
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Goodman, ACS, combine: 85
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Goodman, Nopol, combine: 86
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Goodman, SimFix, combine: 87
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Goodman, TBar, combine: 88
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Goodman, jGenProg, combine: 89
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Goodman, jKali, combine: 90
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Goodman, jMutRepair, combine: 91
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Gower, ACS, combine: 92
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Gower, Nopol, combine: 93
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Gower, SimFix, combine: 94
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Gower, TBar, combine: 95
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Gower, jGenProg, combine: 96
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Gower, jKali, combine: 97
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Gower, jMutRepair, combine: 98
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, GP13, ACS, combine: 99
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, GP13, Nopol, combine: 100
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, GP13, SimFix, combine: 101
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, GP13, TBar, combine: 102
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, GP13, jGenProg, combine: 103
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, GP13, jKali, combine: 104
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, GP13, jMutRepair, combine: 105
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Hamann, ACS, combine: 106
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Hamann, Nopol, combine: 107
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Hamann, SimFix, combine: 108
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Hamann, TBar, combine: 109
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Hamann, jGenProg, combine: 110
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Hamann, jKali, combine: 111
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Hamann, jMutRepair, combine: 112
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Hamming, ACS, combine: 113
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Hamming, Nopol, combine: 114
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Hamming, SimFix, combine: 115
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Hamming, TBar, combine: 116
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Hamming, jGenProg, combine: 117
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Hamming, jKali, combine: 118
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Hamming, jMutRepair, combine: 119
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, HarmonicMean, ACS, combine: 120
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, HarmonicMean, Nopol, combine: 121
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, HarmonicMean, SimFix, combine: 122
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, HarmonicMean, TBar, combine: 123
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, HarmonicMean, jGenProg, combine: 124
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, HarmonicMean, jKali, combine: 125
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, HarmonicMean, jMutRepair, combine: 126
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Jaccard, ACS, combine: 127
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Jaccard, Nopol, combine: 128
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Jaccard, SimFix, combine: 129
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Jaccard, TBar, combine: 130
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Jaccard, jGenProg, combine: 131
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Jaccard, jKali, combine: 132
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Jaccard, jMutRepair, combine: 133
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Kulczynski1, ACS, combine: 134
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Kulczynski1, Nopol, combine: 135
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Kulczynski1, SimFix, combine: 136
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Kulczynski1, TBar, combine: 137
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Kulczynski1, jGenProg, combine: 138
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Kulczynski1, jKali, combine: 139
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, Kulczynski1, jMutRepair, combine: 140
1 qid:20060 1:0 2:0.0 3:0.0 4:0.4 5:0 #closure-60, Kulczynskil2, ACS, combine: 141
1 qid:20060 1:0 2:0.0 3:0.0 4:0.4 5:0 #closure-60, Kulczynskil2, Nopol, combine: 142
1 qid:20060 1:0 2:0.0 3:0.0 4:0.4 5:0 #closure-60, Kulczynskil2, SimFix, combine: 143
1 qid:20060 1:0 2:0.0 3:0.0 4:0.4 5:0 #closure-60, Kulczynskil2, TBar, combine: 144
1 qid:20060 1:0 2:0.0 3:0.0 4:0.4 5:0 #closure-60, Kulczynskil2, jGenProg, combine: 145
1 qid:20060 1:0 2:0.0 3:0.0 4:0.4 5:0 #closure-60, Kulczynskil2, jKali, combine: 146
1 qid:20060 1:0 2:0.0 3:0.0 4:0.4 5:0 #closure-60, Kulczynskil2, jMutRepair, combine: 147
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, M1, ACS, combine: 148
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, M1, Nopol, combine: 149
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, M1, SimFix, combine: 150
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, M1, TBar, combine: 151
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, M1, jGenProg, combine: 152
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, M1, jKali, combine: 153
0 qid:20060 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-60, M1, jMutRepair, combine: 154
1 qid:20060 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-60, M2, ACS, combine: 155
1 qid:20060 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-60, M2, Nopol, combine: 156
1 qid:20060 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-60, M2, SimFix, combine: 157
1 qid:20060 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-60, M2, TBar, combine: 158
1 qid:20060 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-60, M2, jGenProg, combine: 159
