10001 Q0 chart-1, Ample, ACS, combine: 1 1 0.50565 indri
10017 Q0 chart-17, Fossum, Nopol, combine: 79 212 0.50592 indri
10017 Q0 chart-17, Gower, Nopol, combine: 93 213 0.50592 indri
10017 Q0 chart-17, Hamann, Nopol, combine: 107 214 0.50592 indri
10017 Q0 chart-17, Hamming, Nopol, combine: 114 215 0.50592 indri
10017 Q0 chart-17, HarmonicMean, Nopol, combine: 121 216 0.50592 indri
10017 Q0 chart-17, M1, Nopol, combine: 149 217 0.50592 indri
10017 Q0 chart-17, Michael, Nopol, combine: 163 218 0.50592 indri
10017 Q0 chart-17, Ochiai2, Nopol, combine: 184 219 0.50592 indri
10017 Q0 chart-17, Optimal, Nopol, combine: 191 220 0.50592 indri
10017 Q0 chart-17, Pierce, Nopol, combine: 219 221 0.50592 indri
10017 Q0 chart-17, RogersTanimoto, Nopol, combine: 226 222 0.50592 indri
10017 Q0 chart-17, SimpleMatching, Nopol, combine: 268 223 0.50592 indri
10017 Q0 chart-17, Sokal, Nopol, combine: 275 224 0.50592 indri
10017 Q0 chart-17, Wong2, Nopol, combine: 310 225 0.50592 indri
10017 Q0 chart-17, Wong3, Nopol, combine: 317 226 0.50592 indri
10017 Q0 chart-17, Zoltar, Nopol, combine: 324 227 0.50592 indri
10017 Q0 chart-17, Euclid, ACS, combine: 64 228 0.50565 indri
10017 Q0 chart-17, Euclid, SimFix, combine: 66 229 0.50565 indri
10017 Q0 chart-17, Euclid, TBar, combine: 67 230 0.50565 indri
10017 Q0 chart-17, Euclid, jGenProg, combine: 68 231 0.50565 indri
10017 Q0 chart-17, Euclid, jKali, combine: 69 232 0.50565 indri
10017 Q0 chart-17, Euclid, jMutRepair, combine: 70 233 0.50565 indri
10017 Q0 chart-17, Fossum, ACS, combine: 78 234 0.50565 indri
10017 Q0 chart-17, Fossum, SimFix, combine: 80 235 0.50565 indri
10017 Q0 chart-17, Fossum, TBar, combine: 81 236 0.50565 indri
10017 Q0 chart-17, Fossum, jGenProg, combine: 82 237 0.50565 indri
10017 Q0 chart-17, Fossum, jKali, combine: 83 238 0.50565 indri
10017 Q0 chart-17, Fossum, jMutRepair, combine: 84 239 0.50565 indri
10017 Q0 chart-17, Gower, ACS, combine: 92 240 0.50565 indri
10017 Q0 chart-17, Gower, SimFix, combine: 94 241 0.50565 indri
10017 Q0 chart-17, Gower, TBar, combine: 95 242 0.50565 indri
10017 Q0 chart-17, Gower, jGenProg, combine: 96 243 0.50565 indri
10017 Q0 chart-17, Gower, jKali, combine: 97 244 0.50565 indri
10017 Q0 chart-17, Gower, jMutRepair, combine: 98 245 0.50565 indri
10017 Q0 chart-17, Hamann, ACS, combine: 106 246 0.50565 indri
10017 Q0 chart-17, Hamann, SimFix, combine: 108 247 0.50565 indri
10017 Q0 chart-17, Hamann, TBar, combine: 109 248 0.50565 indri
10017 Q0 chart-17, Hamann, jGenProg, combine: 110 249 0.50565 indri
10017 Q0 chart-17, Hamann, jKali, combine: 111 250 0.50565 indri
10017 Q0 chart-17, Hamann, jMutRepair, combine: 112 251 0.50565 indri
10017 Q0 chart-17, Hamming, ACS, combine: 113 252 0.50565 indri
10017 Q0 chart-17, Hamming, SimFix, combine: 115 253 0.50565 indri
10017 Q0 chart-17, Hamming, TBar, combine: 116 254 0.50565 indri
10017 Q0 chart-17, Hamming, jGenProg, combine: 117 255 0.50565 indri
10017 Q0 chart-17, Hamming, jKali, combine: 118 256 0.50565 indri
10017 Q0 chart-17, Hamming, jMutRepair, combine: 119 257 0.50565 indri
10017 Q0 chart-17, HarmonicMean, ACS, combine: 120 258 0.50565 indri
10017 Q0 chart-17, HarmonicMean, SimFix, combine: 122 259 0.50565 indri
10017 Q0 chart-17, HarmonicMean, TBar, combine: 123 260 0.50565 indri
10017 Q0 chart-17, HarmonicMean, jGenProg, combine: 124 261 0.50565 indri
10017 Q0 chart-17, HarmonicMean, jKali, combine: 125 262 0.50565 indri
10017 Q0 chart-17, HarmonicMean, jMutRepair, combine: 126 263 0.50565 indri
10017 Q0 chart-17, M1, ACS, combine: 148 264 0.50565 indri
10017 Q0 chart-17, M1, SimFix, combine: 150 265 0.50565 indri
10017 Q0 chart-17, M1, TBar, combine: 151 266 0.50565 indri
10017 Q0 chart-17, M1, jGenProg, combine: 152 267 0.50565 indri
10017 Q0 chart-17, M1, jKali, combine: 153 268 0.50565 indri
10017 Q0 chart-17, M1, jMutRepair, combine: 154 269 0.50565 indri
10017 Q0 chart-17, Michael, ACS, combine: 162 270 0.50565 indri
10017 Q0 chart-17, Michael, SimFix, combine: 164 271 0.50565 indri
10017 Q0 chart-17, Michael, TBar, combine: 165 272 0.50565 indri
10017 Q0 chart-17, Michael, jGenProg, combine: 166 273 0.50565 indri
10017 Q0 chart-17, Michael, jKali, combine: 167 274 0.50565 indri
10017 Q0 chart-17, Michael, jMutRepair, combine: 168 275 0.50565 indri
10017 Q0 chart-17, Ochiai2, ACS, combine: 183 276 0.50565 indri
10017 Q0 chart-17, Ochiai2, SimFix, combine: 185 277 0.50565 indri
10017 Q0 chart-17, Ochiai2, TBar, combine: 186 278 0.50565 indri
10017 Q0 chart-17, Ochiai2, jGenProg, combine: 187 279 0.50565 indri
10017 Q0 chart-17, Ochiai2, jKali, combine: 188 280 0.50565 indri
10017 Q0 chart-17, Ochiai2, jMutRepair, combine: 189 281 0.50565 indri
10017 Q0 chart-17, Optimal, ACS, combine: 190 282 0.50565 indri
10017 Q0 chart-17, Optimal, SimFix, combine: 192 283 0.50565 indri
10017 Q0 chart-17, Optimal, TBar, combine: 193 284 0.50565 indri
10017 Q0 chart-17, Optimal, jGenProg, combine: 194 285 0.50565 indri
10017 Q0 chart-17, Optimal, jKali, combine: 195 286 0.50565 indri
10017 Q0 chart-17, Optimal, jMutRepair, combine: 196 287 0.50565 indri
10017 Q0 chart-17, Pierce, ACS, combine: 218 288 0.50565 indri
10017 Q0 chart-17, Pierce, SimFix, combine: 220 289 0.50565 indri
10017 Q0 chart-17, Pierce, TBar, combine: 221 290 0.50565 indri
10017 Q0 chart-17, Pierce, jGenProg, combine: 222 291 0.50565 indri
10017 Q0 chart-17, Pierce, jKali, combine: 223 292 0.50565 indri
10017 Q0 chart-17, Pierce, jMutRepair, combine: 224 293 0.50565 indri
10017 Q0 chart-17, RogersTanimoto, ACS, combine: 225 294 0.50565 indri
10017 Q0 chart-17, RogersTanimoto, SimFix, combine: 227 295 0.50565 indri
10017 Q0 chart-17, RogersTanimoto, TBar, combine: 228 296 0.50565 indri
10017 Q0 chart-17, RogersTanimoto, jGenProg, combine: 229 297 0.50565 indri
10017 Q0 chart-17, RogersTanimoto, jKali, combine: 230 298 0.50565 indri
10017 Q0 chart-17, RogersTanimoto, jMutRepair, combine: 231 299 0.50565 indri
10017 Q0 chart-17, SimpleMatching, ACS, combine: 267 300 0.50565 indri
10017 Q0 chart-17, SimpleMatching, SimFix, combine: 269 301 0.50565 indri
10017 Q0 chart-17, SimpleMatching, TBar, combine: 270 302 0.50565 indri
10017 Q0 chart-17, SimpleMatching, jGenProg, combine: 271 303 0.50565 indri
10017 Q0 chart-17, SimpleMatching, jKali, combine: 272 304 0.50565 indri
10017 Q0 chart-17, SimpleMatching, jMutRepair, combine: 273 305 0.50565 indri
10017 Q0 chart-17, Sokal, ACS, combine: 274 306 0.50565 indri
10017 Q0 chart-17, Sokal, SimFix, combine: 276 307 0.50565 indri
10017 Q0 chart-17, Sokal, TBar, combine: 277 308 0.50565 indri
10017 Q0 chart-17, Sokal, jGenProg, combine: 278 309 0.50565 indri
10017 Q0 chart-17, Sokal, jKali, combine: 279 310 0.50565 indri
10017 Q0 chart-17, Sokal, jMutRepair, combine: 280 311 0.50565 indri
10017 Q0 chart-17, Wong2, ACS, combine: 309 312 0.50565 indri
10017 Q0 chart-17, Wong2, SimFix, combine: 311 313 0.50565 indri
10017 Q0 chart-17, Wong2, TBar, combine: 312 314 0.50565 indri
10017 Q0 chart-17, Wong2, jGenProg, combine: 313 315 0.50565 indri
10017 Q0 chart-17, Wong2, jKali, combine: 314 316 0.50565 indri
10017 Q0 chart-17, Wong2, jMutRepair, combine: 315 317 0.50565 indri
10017 Q0 chart-17, Wong3, ACS, combine: 316 318 0.50565 indri
10017 Q0 chart-17, Wong3, SimFix, combine: 318 319 0.50565 indri
10017 Q0 chart-17, Wong3, TBar, combine: 319 320 0.50565 indri
10017 Q0 chart-17, Wong3, jGenProg, combine: 320 321 0.50565 indri
10017 Q0 chart-17, Wong3, jKali, combine: 321 322 0.50565 indri
10017 Q0 chart-17, Wong3, jMutRepair, combine: 322 323 0.50565 indri
10017 Q0 chart-17, Zoltar, ACS, combine: 323 324 0.50565 indri
10017 Q0 chart-17, Zoltar, SimFix, combine: 325 325 0.50565 indri
10017 Q0 chart-17, Zoltar, TBar, combine: 326 326 0.50565 indri
10017 Q0 chart-17, Zoltar, jGenProg, combine: 327 327 0.50565 indri
10017 Q0 chart-17, Zoltar, jKali, combine: 328 328 0.50565 indri
10017 Q0 chart-17, Zoltar, jMutRepair, combine: 329 329 0.50565 indri
10018 Q0 chart-18, Ample, TBar, combine: 4 1 0.51919 indri
10018 Q0 chart-18, Anderberg, TBar, combine: 11 2 0.51919 indri
10018 Q0 chart-18, ArithmeticMean, TBar, combine: 18 3 0.51919 indri
10018 Q0 chart-18, BaroniUrbaniBuser, TBar, combine: 25 4 0.51919 indri
10018 Q0 chart-18, BraunBanqust, TBar, combine: 32 5 0.51919 indri
10018 Q0 chart-18, Cohen, TBar, combine: 39 6 0.51919 indri
10018 Q0 chart-18, Dennis, TBar, combine: 46 7 0.51919 indri
10018 Q0 chart-18, Dice, TBar, combine: 53 8 0.51919 indri
10018 Q0 chart-18, Dstar, TBar, combine: 60 9 0.51919 indri
10018 Q0 chart-18, Euclid, TBar, combine: 67 10 0.51919 indri
10018 Q0 chart-18, Fleiss, TBar, combine: 74 11 0.51919 indri
10018 Q0 chart-18, Fossum, TBar, combine: 81 12 0.51919 indri
10018 Q0 chart-18, Goodman, TBar, combine: 88 13 0.51919 indri
10018 Q0 chart-18, GP13, TBar, combine: 102 14 0.51919 indri
10018 Q0 chart-18, Hamann, TBar, combine: 109 15 0.51919 indri
10018 Q0 chart-18, Hamming, TBar, combine: 116 16 0.51919 indri
10018 Q0 chart-18, Jaccard, TBar, combine: 130 17 0.51919 indri
10018 Q0 chart-18, Kulczynski1, TBar, combine: 137 18 0.51919 indri
10018 Q0 chart-18, Kulczynskil2, TBar, combine: 144 19 0.51919 indri
10018 Q0 chart-18, M1, TBar, combine: 151 20 0.51919 indri
10018 Q0 chart-18, M2, TBar, combine: 158 21 0.51919 indri
10018 Q0 chart-18, Michael, TBar, combine: 165 22 0.51919 indri
10018 Q0 chart-18, Mountford, TBar, combine: 172 23 0.51919 indri
10018 Q0 chart-18, Ochiai, TBar, combine: 179 24 0.51919 indri
10018 Q0 chart-18, Optimal, TBar, combine: 193 25 0.51919 indri
10018 Q0 chart-18, OptimalP, TBar, combine: 200 26 0.51919 indri
10018 Q0 chart-18, Overlap, TBar, combine: 207 27 0.51919 indri
10018 Q0 chart-18, Phi, TBar, combine: 214 28 0.51919 indri
10018 Q0 chart-18, RogersTanimoto, TBar, combine: 228 29 0.51919 indri
10018 Q0 chart-18, Rogot1, TBar, combine: 235 30 0.51919 indri
10018 Q0 chart-18, Rogot2, TBar, combine: 242 31 0.51919 indri
10018 Q0 chart-18, RussellRao, TBar, combine: 249 32 0.51919 indri
10018 Q0 chart-18, SBI, TBar, combine: 256 33 0.51919 indri
10018 Q0 chart-18, Scott, TBar, combine: 263 34 0.51919 indri
10018 Q0 chart-18, SimpleMatching, TBar, combine: 270 35 0.51919 indri
10018 Q0 chart-18, Sokal, TBar, combine: 277 36 0.51919 indri
10018 Q0 chart-18, SorensenDice, TBar, combine: 284 37 0.51919 indri
10018 Q0 chart-18, Tarantula, TBar, combine: 291 38 0.51919 indri
10018 Q0 chart-18, Tarwid, TBar, combine: 298 39 0.51919 indri
10018 Q0 chart-18, Wong1, TBar, combine: 305 40 0.51919 indri
10018 Q0 chart-18, Wong2, TBar, combine: 312 41 0.51919 indri
10018 Q0 chart-18, Wong3, TBar, combine: 319 42 0.51919 indri
10018 Q0 chart-18, Ample, SimFix, combine: 3 43 0.5188 indri
10018 Q0 chart-18, Anderberg, SimFix, combine: 10 44 0.5188 indri
10018 Q0 chart-18, ArithmeticMean, SimFix, combine: 17 45 0.5188 indri
10018 Q0 chart-18, BaroniUrbaniBuser, SimFix, combine: 24 46 0.5188 indri
10018 Q0 chart-18, BraunBanqust, SimFix, combine: 31 47 0.5188 indri
10018 Q0 chart-18, Cohen, SimFix, combine: 38 48 0.5188 indri
10018 Q0 chart-18, Dennis, SimFix, combine: 45 49 0.5188 indri
10018 Q0 chart-18, Dice, SimFix, combine: 52 50 0.5188 indri
10018 Q0 chart-18, Dstar, SimFix, combine: 59 51 0.5188 indri
10018 Q0 chart-18, Euclid, SimFix, combine: 66 52 0.5188 indri
10018 Q0 chart-18, Fleiss, SimFix, combine: 73 53 0.5188 indri
10018 Q0 chart-18, Fossum, SimFix, combine: 80 54 0.5188 indri
10018 Q0 chart-18, Goodman, SimFix, combine: 87 55 0.5188 indri
10018 Q0 chart-18, GP13, SimFix, combine: 101 56 0.5188 indri
10018 Q0 chart-18, Hamann, SimFix, combine: 108 57 0.5188 indri
10018 Q0 chart-18, Hamming, SimFix, combine: 115 58 0.5188 indri
10018 Q0 chart-18, Jaccard, SimFix, combine: 129 59 0.5188 indri
10018 Q0 chart-18, Kulczynski1, SimFix, combine: 136 60 0.5188 indri
10018 Q0 chart-18, Kulczynskil2, SimFix, combine: 143 61 0.5188 indri
10018 Q0 chart-18, M1, SimFix, combine: 150 62 0.5188 indri
10018 Q0 chart-18, M2, SimFix, combine: 157 63 0.5188 indri
10018 Q0 chart-18, Michael, SimFix, combine: 164 64 0.5188 indri
10018 Q0 chart-18, Mountford, SimFix, combine: 171 65 0.5188 indri
10018 Q0 chart-18, Ochiai, SimFix, combine: 178 66 0.5188 indri
10018 Q0 chart-18, Optimal, SimFix, combine: 192 67 0.5188 indri
10018 Q0 chart-18, OptimalP, SimFix, combine: 199 68 0.5188 indri
10018 Q0 chart-18, Overlap, SimFix, combine: 206 69 0.5188 indri
10018 Q0 chart-18, Phi, SimFix, combine: 213 70 0.5188 indri
10018 Q0 chart-18, RogersTanimoto, SimFix, combine: 227 71 0.5188 indri
10018 Q0 chart-18, Rogot1, SimFix, combine: 234 72 0.5188 indri
10018 Q0 chart-18, Rogot2, SimFix, combine: 241 73 0.5188 indri
10018 Q0 chart-18, RussellRao, SimFix, combine: 248 74 0.5188 indri
10018 Q0 chart-18, SBI, SimFix, combine: 255 75 0.5188 indri
10018 Q0 chart-18, Scott, SimFix, combine: 262 76 0.5188 indri
10018 Q0 chart-18, SimpleMatching, SimFix, combine: 269 77 0.5188 indri
10018 Q0 chart-18, Sokal, SimFix, combine: 276 78 0.5188 indri
10018 Q0 chart-18, SorensenDice, SimFix, combine: 283 79 0.5188 indri
10018 Q0 chart-18, Tarantula, SimFix, combine: 290 80 0.5188 indri
10018 Q0 chart-18, Tarwid, SimFix, combine: 297 81 0.5188 indri
10018 Q0 chart-18, Wong1, SimFix, combine: 304 82 0.5188 indri
10018 Q0 chart-18, Wong2, SimFix, combine: 311 83 0.5188 indri
10018 Q0 chart-18, Wong3, SimFix, combine: 318 84 0.5188 indri
10018 Q0 chart-18, Ample, ACS, combine: 1 85 0.51831 indri
10018 Q0 chart-18, Ample, Nopol, combine: 2 86 0.51831 indri
10018 Q0 chart-18, Ample, jGenProg, combine: 5 87 0.51831 indri
10018 Q0 chart-18, Ample, jKali, combine: 6 88 0.51831 indri
10018 Q0 chart-18, Ample, jMutRepair, combine: 7 89 0.51831 indri
10018 Q0 chart-18, Anderberg, ACS, combine: 8 90 0.51831 indri
10018 Q0 chart-18, Anderberg, Nopol, combine: 9 91 0.51831 indri
10018 Q0 chart-18, Anderberg, jGenProg, combine: 12 92 0.51831 indri
10018 Q0 chart-18, Anderberg, jKali, combine: 13 93 0.51831 indri
10018 Q0 chart-18, Anderberg, jMutRepair, combine: 14 94 0.51831 indri
10018 Q0 chart-18, ArithmeticMean, ACS, combine: 15 95 0.51831 indri
10018 Q0 chart-18, ArithmeticMean, Nopol, combine: 16 96 0.51831 indri
10018 Q0 chart-18, ArithmeticMean, jGenProg, combine: 19 97 0.51831 indri
10018 Q0 chart-18, ArithmeticMean, jKali, combine: 20 98 0.51831 indri
10018 Q0 chart-18, ArithmeticMean, jMutRepair, combine: 21 99 0.51831 indri
10018 Q0 chart-18, BaroniUrbaniBuser, ACS, combine: 22 100 0.51831 indri
10018 Q0 chart-18, BaroniUrbaniBuser, Nopol, combine: 23 101 0.51831 indri
10018 Q0 chart-18, BaroniUrbaniBuser, jGenProg, combine: 26 102 0.51831 indri
10018 Q0 chart-18, BaroniUrbaniBuser, jKali, combine: 27 103 0.51831 indri
10018 Q0 chart-18, BaroniUrbaniBuser, jMutRepair, combine: 28 104 0.51831 indri
10018 Q0 chart-18, BraunBanqust, ACS, combine: 29 105 0.51831 indri
10018 Q0 chart-18, BraunBanqust, Nopol, combine: 30 106 0.51831 indri
10018 Q0 chart-18, BraunBanqust, jGenProg, combine: 33 107 0.51831 indri
10018 Q0 chart-18, BraunBanqust, jKali, combine: 34 108 0.51831 indri
10018 Q0 chart-18, BraunBanqust, jMutRepair, combine: 35 109 0.51831 indri
10018 Q0 chart-18, Cohen, ACS, combine: 36 110 0.51831 indri
10018 Q0 chart-18, Cohen, Nopol, combine: 37 111 0.51831 indri
10018 Q0 chart-18, Cohen, jGenProg, combine: 40 112 0.51831 indri
10018 Q0 chart-18, Cohen, jKali, combine: 41 113 0.51831 indri
10018 Q0 chart-18, Cohen, jMutRepair, combine: 42 114 0.51831 indri
10018 Q0 chart-18, Dennis, ACS, combine: 43 115 0.51831 indri
10018 Q0 chart-18, Dennis, Nopol, combine: 44 116 0.51831 indri
10018 Q0 chart-18, Dennis, jGenProg, combine: 47 117 0.51831 indri
10018 Q0 chart-18, Dennis, jKali, combine: 48 118 0.51831 indri
10018 Q0 chart-18, Dennis, jMutRepair, combine: 49 119 0.51831 indri
10018 Q0 chart-18, Dice, ACS, combine: 50 120 0.51831 indri
10018 Q0 chart-18, Dice, Nopol, combine: 51 121 0.51831 indri
10018 Q0 chart-18, Dice, jGenProg, combine: 54 122 0.51831 indri
10018 Q0 chart-18, Dice, jKali, combine: 55 123 0.51831 indri
10018 Q0 chart-18, Dice, jMutRepair, combine: 56 124 0.51831 indri
10018 Q0 chart-18, Dstar, ACS, combine: 57 125 0.51831 indri
10018 Q0 chart-18, Dstar, Nopol, combine: 58 126 0.51831 indri
10018 Q0 chart-18, Dstar, jGenProg, combine: 61 127 0.51831 indri
10018 Q0 chart-18, Dstar, jKali, combine: 62 128 0.51831 indri
10018 Q0 chart-18, Dstar, jMutRepair, combine: 63 129 0.51831 indri
10018 Q0 chart-18, Euclid, ACS, combine: 64 130 0.51831 indri
10018 Q0 chart-18, Euclid, Nopol, combine: 65 131 0.51831 indri
10018 Q0 chart-18, Euclid, jGenProg, combine: 68 132 0.51831 indri
10018 Q0 chart-18, Euclid, jKali, combine: 69 133 0.51831 indri
10018 Q0 chart-18, Euclid, jMutRepair, combine: 70 134 0.51831 indri
10018 Q0 chart-18, Fleiss, ACS, combine: 71 135 0.51831 indri
10018 Q0 chart-18, Fleiss, Nopol, combine: 72 136 0.51831 indri
10018 Q0 chart-18, Fleiss, jGenProg, combine: 75 137 0.51831 indri
10018 Q0 chart-18, Fleiss, jKali, combine: 76 138 0.51831 indri
10018 Q0 chart-18, Fleiss, jMutRepair, combine: 77 139 0.51831 indri
10018 Q0 chart-18, Fossum, ACS, combine: 78 140 0.51831 indri
10018 Q0 chart-18, Fossum, Nopol, combine: 79 141 0.51831 indri
10018 Q0 chart-18, Fossum, jGenProg, combine: 82 142 0.51831 indri
10018 Q0 chart-18, Fossum, jKali, combine: 83 143 0.51831 indri
10018 Q0 chart-18, Fossum, jMutRepair, combine: 84 144 0.51831 indri
10018 Q0 chart-18, Goodman, ACS, combine: 85 145 0.51831 indri
10018 Q0 chart-18, Goodman, Nopol, combine: 86 146 0.51831 indri
10018 Q0 chart-18, Goodman, jGenProg, combine: 89 147 0.51831 indri
10018 Q0 chart-18, Goodman, jKali, combine: 90 148 0.51831 indri
10018 Q0 chart-18, Goodman, jMutRepair, combine: 91 149 0.51831 indri
10018 Q0 chart-18, GP13, ACS, combine: 99 150 0.51831 indri
10018 Q0 chart-18, GP13, Nopol, combine: 100 151 0.51831 indri
10018 Q0 chart-18, GP13, jGenProg, combine: 103 152 0.51831 indri
10018 Q0 chart-18, GP13, jKali, combine: 104 153 0.51831 indri
10018 Q0 chart-18, GP13, jMutRepair, combine: 105 154 0.51831 indri
10018 Q0 chart-18, Hamann, ACS, combine: 106 155 0.51831 indri
10018 Q0 chart-18, Hamann, Nopol, combine: 107 156 0.51831 indri
10018 Q0 chart-18, Hamann, jGenProg, combine: 110 157 0.51831 indri
10018 Q0 chart-18, Hamann, jKali, combine: 111 158 0.51831 indri
10018 Q0 chart-18, Hamann, jMutRepair, combine: 112 159 0.51831 indri
10018 Q0 chart-18, Hamming, ACS, combine: 113 160 0.51831 indri
10018 Q0 chart-18, Hamming, Nopol, combine: 114 161 0.51831 indri
10018 Q0 chart-18, Hamming, jGenProg, combine: 117 162 0.51831 indri
10018 Q0 chart-18, Hamming, jKali, combine: 118 163 0.51831 indri
10018 Q0 chart-18, Hamming, jMutRepair, combine: 119 164 0.51831 indri
10018 Q0 chart-18, Jaccard, ACS, combine: 127 165 0.51831 indri
10018 Q0 chart-18, Jaccard, Nopol, combine: 128 166 0.51831 indri
10018 Q0 chart-18, Jaccard, jGenProg, combine: 131 167 0.51831 indri
10018 Q0 chart-18, Jaccard, jKali, combine: 132 168 0.51831 indri
10018 Q0 chart-18, Jaccard, jMutRepair, combine: 133 169 0.51831 indri
10018 Q0 chart-18, Kulczynski1, ACS, combine: 134 170 0.51831 indri
10018 Q0 chart-18, Kulczynski1, Nopol, combine: 135 171 0.51831 indri
10018 Q0 chart-18, Kulczynski1, jGenProg, combine: 138 172 0.51831 indri
10018 Q0 chart-18, Kulczynski1, jKali, combine: 139 173 0.51831 indri
10018 Q0 chart-18, Kulczynski1, jMutRepair, combine: 140 174 0.51831 indri
10018 Q0 chart-18, Kulczynskil2, ACS, combine: 141 175 0.51831 indri
10018 Q0 chart-18, Kulczynskil2, Nopol, combine: 142 176 0.51831 indri
10018 Q0 chart-18, Kulczynskil2, jGenProg, combine: 145 177 0.51831 indri
10018 Q0 chart-18, Kulczynskil2, jKali, combine: 146 178 0.51831 indri
10018 Q0 chart-18, Kulczynskil2, jMutRepair, combine: 147 179 0.51831 indri
10018 Q0 chart-18, M1, ACS, combine: 148 180 0.51831 indri
10018 Q0 chart-18, M1, Nopol, combine: 149 181 0.51831 indri
10018 Q0 chart-18, M1, jGenProg, combine: 152 182 0.51831 indri
10018 Q0 chart-18, M1, jKali, combine: 153 183 0.51831 indri
10018 Q0 chart-18, M1, jMutRepair, combine: 154 184 0.51831 indri
10018 Q0 chart-18, M2, ACS, combine: 155 185 0.51831 indri
10018 Q0 chart-18, M2, Nopol, combine: 156 186 0.51831 indri
10018 Q0 chart-18, M2, jGenProg, combine: 159 187 0.51831 indri
10018 Q0 chart-18, M2, jKali, combine: 160 188 0.51831 indri
10018 Q0 chart-18, M2, jMutRepair, combine: 161 189 0.51831 indri
10018 Q0 chart-18, Michael, ACS, combine: 162 190 0.51831 indri
10018 Q0 chart-18, Michael, Nopol, combine: 163 191 0.51831 indri
10018 Q0 chart-18, Michael, jGenProg, combine: 166 192 0.51831 indri
10018 Q0 chart-18, Michael, jKali, combine: 167 193 0.51831 indri
10018 Q0 chart-18, Michael, jMutRepair, combine: 168 194 0.51831 indri
10018 Q0 chart-18, Mountford, ACS, combine: 169 195 0.51831 indri
10018 Q0 chart-18, Mountford, Nopol, combine: 170 196 0.51831 indri
10018 Q0 chart-18, Mountford, jGenProg, combine: 173 197 0.51831 indri
10018 Q0 chart-18, Mountford, jKali, combine: 174 198 0.51831 indri
10018 Q0 chart-18, Mountford, jMutRepair, combine: 175 199 0.51831 indri
10018 Q0 chart-18, Ochiai, ACS, combine: 176 200 0.51831 indri
10018 Q0 chart-18, Ochiai, Nopol, combine: 177 201 0.51831 indri
10018 Q0 chart-18, Ochiai, jGenProg, combine: 180 202 0.51831 indri
