0 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-1, Ample, ACS, combine: 1
3 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-13, M2, Nopol, combine: 90
1 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-13, M2, SimFix, combine: 91
3 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-13, M2, TBar, combine: 92
0 qid:10013 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-13, Michael, ACS, combine: 93
2 qid:10013 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-13, Michael, Nopol, combine: 94
0 qid:10013 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-13, Michael, SimFix, combine: 95
2 qid:10013 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-13, Michael, TBar, combine: 96
0 qid:10013 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-13, Mountford, ACS, combine: 97
2 qid:10013 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-13, Mountford, Nopol, combine: 98
0 qid:10013 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-13, Mountford, SimFix, combine: 99
2 qid:10013 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-13, Mountford, TBar, combine: 100
1 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-13, Ochiai, ACS, combine: 101
3 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-13, Ochiai, Nopol, combine: 102
1 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-13, Ochiai, SimFix, combine: 103
3 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-13, Ochiai, TBar, combine: 104
1 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-13, Ochiai2, ACS, combine: 105
3 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-13, Ochiai2, Nopol, combine: 106
1 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-13, Ochiai2, SimFix, combine: 107
3 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-13, Ochiai2, TBar, combine: 108
0 qid:10013 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-13, Optimal, ACS, combine: 109
2 qid:10013 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-13, Optimal, Nopol, combine: 110
0 qid:10013 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-13, Optimal, SimFix, combine: 111
2 qid:10013 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-13, Optimal, TBar, combine: 112
1 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-13, OptimalP, ACS, combine: 113
3 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-13, OptimalP, Nopol, combine: 114
1 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-13, OptimalP, SimFix, combine: 115
3 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-13, OptimalP, TBar, combine: 116
1 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-13, Overlap, ACS, combine: 117
3 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-13, Overlap, Nopol, combine: 118
1 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-13, Overlap, SimFix, combine: 119
3 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-13, Overlap, TBar, combine: 120
1 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-13, Phi, ACS, combine: 121
3 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-13, Phi, Nopol, combine: 122
1 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-13, Phi, SimFix, combine: 123
3 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-13, Phi, TBar, combine: 124
0 qid:10013 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-13, Pierce, ACS, combine: 125
2 qid:10013 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-13, Pierce, Nopol, combine: 126
0 qid:10013 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-13, Pierce, SimFix, combine: 127
2 qid:10013 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-13, Pierce, TBar, combine: 128
1 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-13, RogersTanimoto, ACS, combine: 129
3 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-13, RogersTanimoto, Nopol, combine: 130
1 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-13, RogersTanimoto, SimFix, combine: 131
3 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-13, RogersTanimoto, TBar, combine: 132
1 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-13, Rogot1, ACS, combine: 133
3 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-13, Rogot1, Nopol, combine: 134
1 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-13, Rogot1, SimFix, combine: 135
3 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-13, Rogot1, TBar, combine: 136
1 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-13, Rogot2, ACS, combine: 137
3 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-13, Rogot2, Nopol, combine: 138
1 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-13, Rogot2, SimFix, combine: 139
3 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-13, Rogot2, TBar, combine: 140
1 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-13, RussellRao, ACS, combine: 141
3 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-13, RussellRao, Nopol, combine: 142
1 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-13, RussellRao, SimFix, combine: 143
3 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-13, RussellRao, TBar, combine: 144
1 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-13, SBI, ACS, combine: 145
3 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-13, SBI, Nopol, combine: 146
1 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-13, SBI, SimFix, combine: 147
3 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-13, SBI, TBar, combine: 148
1 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-13, Scott, ACS, combine: 149
3 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-13, Scott, Nopol, combine: 150
1 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-13, Scott, SimFix, combine: 151
3 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-13, Scott, TBar, combine: 152
1 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-13, SimpleMatching, ACS, combine: 153
3 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-13, SimpleMatching, Nopol, combine: 154
1 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-13, SimpleMatching, SimFix, combine: 155
3 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-13, SimpleMatching, TBar, combine: 156
1 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-13, Sokal, ACS, combine: 157
3 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-13, Sokal, Nopol, combine: 158
1 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-13, Sokal, SimFix, combine: 159
3 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-13, Sokal, TBar, combine: 160
1 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-13, SorensenDice, ACS, combine: 161
3 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-13, SorensenDice, Nopol, combine: 162
1 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-13, SorensenDice, SimFix, combine: 163
3 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-13, SorensenDice, TBar, combine: 164
1 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-13, Tarantula, ACS, combine: 165
3 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-13, Tarantula, Nopol, combine: 166
1 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-13, Tarantula, SimFix, combine: 167
3 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-13, Tarantula, TBar, combine: 168
1 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-13, Tarwid, ACS, combine: 169
3 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-13, Tarwid, Nopol, combine: 170
1 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-13, Tarwid, SimFix, combine: 171
3 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-13, Tarwid, TBar, combine: 172
1 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-13, Wong1, ACS, combine: 173
3 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-13, Wong1, Nopol, combine: 174
1 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-13, Wong1, SimFix, combine: 175
3 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-13, Wong1, TBar, combine: 176
1 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-13, Wong2, ACS, combine: 177
3 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-13, Wong2, Nopol, combine: 178
1 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-13, Wong2, SimFix, combine: 179
3 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-13, Wong2, TBar, combine: 180
1 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-13, Wong3, ACS, combine: 181
3 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-13, Wong3, Nopol, combine: 182
1 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-13, Wong3, SimFix, combine: 183
3 qid:10013 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-13, Wong3, TBar, combine: 184
0 qid:10013 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-13, Zoltar, ACS, combine: 185
2 qid:10013 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-13, Zoltar, Nopol, combine: 186
0 qid:10013 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-13, Zoltar, SimFix, combine: 187
2 qid:10013 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-13, Zoltar, TBar, combine: 188
2 qid:10014 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-14, Ample, ACS, combine: 1
0 qid:10014 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-14, Ample, Nopol, combine: 2
0 qid:10014 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-14, Ample, SimFix, combine: 3
2 qid:10014 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-14, Ample, TBar, combine: 4
3 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-14, Anderberg, ACS, combine: 5
1 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-14, Anderberg, Nopol, combine: 6
1 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-14, Anderberg, SimFix, combine: 7
3 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-14, Anderberg, TBar, combine: 8
3 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-14, ArithmeticMean, ACS, combine: 9
1 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-14, ArithmeticMean, Nopol, combine: 10
1 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-14, ArithmeticMean, SimFix, combine: 11
3 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-14, ArithmeticMean, TBar, combine: 12
3 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-14, BaroniUrbaniBuser, ACS, combine: 13
1 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-14, BaroniUrbaniBuser, Nopol, combine: 14
1 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-14, BaroniUrbaniBuser, SimFix, combine: 15
3 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-14, BaroniUrbaniBuser, TBar, combine: 16
3 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-14, BraunBanqust, ACS, combine: 17
1 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-14, BraunBanqust, Nopol, combine: 18
1 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-14, BraunBanqust, SimFix, combine: 19
3 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-14, BraunBanqust, TBar, combine: 20
3 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-14, Cohen, ACS, combine: 21
1 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-14, Cohen, Nopol, combine: 22
1 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-14, Cohen, SimFix, combine: 23
3 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-14, Cohen, TBar, combine: 24
3 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-14, Dennis, ACS, combine: 25
1 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-14, Dennis, Nopol, combine: 26
1 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-14, Dennis, SimFix, combine: 27
3 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-14, Dennis, TBar, combine: 28
3 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-14, Dice, ACS, combine: 29
1 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-14, Dice, Nopol, combine: 30
1 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-14, Dice, SimFix, combine: 31
3 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-14, Dice, TBar, combine: 32
3 qid:10014 1:0 2:0.0 3:0.0 4:0.4 5:1 #chart-14, Dstar, ACS, combine: 33
1 qid:10014 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-14, Dstar, Nopol, combine: 34
1 qid:10014 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-14, Dstar, SimFix, combine: 35
3 qid:10014 1:0 2:0.0 3:0.0 4:0.4 5:1 #chart-14, Dstar, TBar, combine: 36
3 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-14, Euclid, ACS, combine: 37
1 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-14, Euclid, Nopol, combine: 38
1 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-14, Euclid, SimFix, combine: 39
3 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-14, Euclid, TBar, combine: 40
2 qid:10014 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-14, Fleiss, ACS, combine: 41
0 qid:10014 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-14, Fleiss, Nopol, combine: 42
0 qid:10014 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-14, Fleiss, SimFix, combine: 43
2 qid:10014 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-14, Fleiss, TBar, combine: 44
3 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-14, Fossum, ACS, combine: 45
1 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-14, Fossum, Nopol, combine: 46
1 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-14, Fossum, SimFix, combine: 47
3 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-14, Fossum, TBar, combine: 48
3 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-14, Goodman, ACS, combine: 49
1 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-14, Goodman, Nopol, combine: 50
1 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-14, Goodman, SimFix, combine: 51
3 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-14, Goodman, TBar, combine: 52
3 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-14, Gower, ACS, combine: 53
1 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-14, Gower, Nopol, combine: 54
1 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-14, Gower, SimFix, combine: 55
3 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-14, Gower, TBar, combine: 56
3 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-14, GP13, ACS, combine: 57
1 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-14, GP13, Nopol, combine: 58
1 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-14, GP13, SimFix, combine: 59
3 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-14, GP13, TBar, combine: 60
3 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-14, Hamann, ACS, combine: 61
1 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-14, Hamann, Nopol, combine: 62
1 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-14, Hamann, SimFix, combine: 63
3 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-14, Hamann, TBar, combine: 64
3 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-14, Hamming, ACS, combine: 65
1 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-14, Hamming, Nopol, combine: 66
1 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-14, Hamming, SimFix, combine: 67
3 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-14, Hamming, TBar, combine: 68
2 qid:10014 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-14, HarmonicMean, ACS, combine: 69
0 qid:10014 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-14, HarmonicMean, Nopol, combine: 70
0 qid:10014 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-14, HarmonicMean, SimFix, combine: 71
2 qid:10014 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-14, HarmonicMean, TBar, combine: 72
3 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-14, Jaccard, ACS, combine: 73
1 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-14, Jaccard, Nopol, combine: 74
1 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-14, Jaccard, SimFix, combine: 75
3 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-14, Jaccard, TBar, combine: 76
3 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-14, Kulczynski1, ACS, combine: 77
1 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-14, Kulczynski1, Nopol, combine: 78
1 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-14, Kulczynski1, SimFix, combine: 79
3 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-14, Kulczynski1, TBar, combine: 80
3 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-14, Kulczynskil2, ACS, combine: 81
1 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-14, Kulczynskil2, Nopol, combine: 82
1 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-14, Kulczynskil2, SimFix, combine: 83
3 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-14, Kulczynskil2, TBar, combine: 84
3 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-14, M1, ACS, combine: 85
1 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-14, M1, Nopol, combine: 86
1 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-14, M1, SimFix, combine: 87
3 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-14, M1, TBar, combine: 88
2 qid:10014 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-14, M2, ACS, combine: 89
0 qid:10014 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-14, M2, Nopol, combine: 90
0 qid:10014 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-14, M2, SimFix, combine: 91
2 qid:10014 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-14, M2, TBar, combine: 92
2 qid:10014 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-14, Michael, ACS, combine: 93
0 qid:10014 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-14, Michael, Nopol, combine: 94
0 qid:10014 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-14, Michael, SimFix, combine: 95
2 qid:10014 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-14, Michael, TBar, combine: 96
3 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-14, Mountford, ACS, combine: 97
1 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-14, Mountford, Nopol, combine: 98
1 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-14, Mountford, SimFix, combine: 99
3 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-14, Mountford, TBar, combine: 100
3 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-14, Ochiai, ACS, combine: 101
1 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-14, Ochiai, Nopol, combine: 102
1 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-14, Ochiai, SimFix, combine: 103
3 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-14, Ochiai, TBar, combine: 104
3 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-14, Ochiai2, ACS, combine: 105
1 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-14, Ochiai2, Nopol, combine: 106
1 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-14, Ochiai2, SimFix, combine: 107
3 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-14, Ochiai2, TBar, combine: 108
2 qid:10014 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-14, Optimal, ACS, combine: 109
0 qid:10014 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-14, Optimal, Nopol, combine: 110
0 qid:10014 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-14, Optimal, SimFix, combine: 111
2 qid:10014 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-14, Optimal, TBar, combine: 112
2 qid:10014 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-14, OptimalP, ACS, combine: 113
0 qid:10014 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-14, OptimalP, Nopol, combine: 114
0 qid:10014 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-14, OptimalP, SimFix, combine: 115
2 qid:10014 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-14, OptimalP, TBar, combine: 116
2 qid:10014 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-14, Overlap, ACS, combine: 117
0 qid:10014 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-14, Overlap, Nopol, combine: 118
0 qid:10014 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-14, Overlap, SimFix, combine: 119
2 qid:10014 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-14, Overlap, TBar, combine: 120
3 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-14, Phi, ACS, combine: 121
1 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-14, Phi, Nopol, combine: 122
1 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-14, Phi, SimFix, combine: 123
3 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-14, Phi, TBar, combine: 124
2 qid:10014 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-14, Pierce, ACS, combine: 125
0 qid:10014 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-14, Pierce, Nopol, combine: 126
0 qid:10014 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-14, Pierce, SimFix, combine: 127
2 qid:10014 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-14, Pierce, TBar, combine: 128
3 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-14, RogersTanimoto, ACS, combine: 129
1 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-14, RogersTanimoto, Nopol, combine: 130
1 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-14, RogersTanimoto, SimFix, combine: 131
3 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-14, RogersTanimoto, TBar, combine: 132
3 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-14, Rogot1, ACS, combine: 133
1 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-14, Rogot1, Nopol, combine: 134
1 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-14, Rogot1, SimFix, combine: 135
3 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-14, Rogot1, TBar, combine: 136
3 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-14, Rogot2, ACS, combine: 137
1 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-14, Rogot2, Nopol, combine: 138
1 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-14, Rogot2, SimFix, combine: 139
3 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-14, Rogot2, TBar, combine: 140
2 qid:10014 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-14, RussellRao, ACS, combine: 141
0 qid:10014 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-14, RussellRao, Nopol, combine: 142
0 qid:10014 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-14, RussellRao, SimFix, combine: 143
2 qid:10014 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-14, RussellRao, TBar, combine: 144
3 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-14, SBI, ACS, combine: 145
1 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-14, SBI, Nopol, combine: 146
1 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-14, SBI, SimFix, combine: 147
3 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-14, SBI, TBar, combine: 148
3 qid:10014 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-14, Scott, ACS, combine: 149
