0 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-1, Ample, ACS, combine: 1
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Cohen, SimFix, combine: 38
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Cohen, TBar, combine: 39
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Cohen, jGenProg, combine: 40
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Cohen, jKali, combine: 41
1 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Cohen, jMutRepair, combine: 42
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Dennis, ACS, combine: 43
1 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:1 #chart-17, Dennis, Nopol, combine: 44
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Dennis, SimFix, combine: 45
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Dennis, TBar, combine: 46
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Dennis, jGenProg, combine: 47
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Dennis, jKali, combine: 48
1 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Dennis, jMutRepair, combine: 49
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Dice, ACS, combine: 50
1 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:1 #chart-17, Dice, Nopol, combine: 51
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Dice, SimFix, combine: 52
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Dice, TBar, combine: 53
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Dice, jGenProg, combine: 54
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Dice, jKali, combine: 55
1 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Dice, jMutRepair, combine: 56
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Dstar, ACS, combine: 57
1 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:1 #chart-17, Dstar, Nopol, combine: 58
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Dstar, SimFix, combine: 59
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Dstar, TBar, combine: 60
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Dstar, jGenProg, combine: 61
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Dstar, jKali, combine: 62
1 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Dstar, jMutRepair, combine: 63
0 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, Euclid, ACS, combine: 64
1 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-17, Euclid, Nopol, combine: 65
0 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, Euclid, SimFix, combine: 66
0 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, Euclid, TBar, combine: 67
0 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, Euclid, jGenProg, combine: 68
0 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, Euclid, jKali, combine: 69
1 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, Euclid, jMutRepair, combine: 70
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Fleiss, ACS, combine: 71
1 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:1 #chart-17, Fleiss, Nopol, combine: 72
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Fleiss, SimFix, combine: 73
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Fleiss, TBar, combine: 74
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Fleiss, jGenProg, combine: 75
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Fleiss, jKali, combine: 76
1 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Fleiss, jMutRepair, combine: 77
0 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, Fossum, ACS, combine: 78
1 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-17, Fossum, Nopol, combine: 79
0 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, Fossum, SimFix, combine: 80
0 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, Fossum, TBar, combine: 81
0 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, Fossum, jGenProg, combine: 82
0 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, Fossum, jKali, combine: 83
1 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, Fossum, jMutRepair, combine: 84
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Goodman, ACS, combine: 85
1 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:1 #chart-17, Goodman, Nopol, combine: 86
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Goodman, SimFix, combine: 87
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Goodman, TBar, combine: 88
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Goodman, jGenProg, combine: 89
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Goodman, jKali, combine: 90
1 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Goodman, jMutRepair, combine: 91
0 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, Gower, ACS, combine: 92
1 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-17, Gower, Nopol, combine: 93
0 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, Gower, SimFix, combine: 94
0 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, Gower, TBar, combine: 95
0 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, Gower, jGenProg, combine: 96
0 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, Gower, jKali, combine: 97
1 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, Gower, jMutRepair, combine: 98
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, GP13, ACS, combine: 99
1 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:1 #chart-17, GP13, Nopol, combine: 100
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, GP13, SimFix, combine: 101
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, GP13, TBar, combine: 102
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, GP13, jGenProg, combine: 103
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, GP13, jKali, combine: 104
1 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, GP13, jMutRepair, combine: 105
0 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, Hamann, ACS, combine: 106
1 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-17, Hamann, Nopol, combine: 107
0 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, Hamann, SimFix, combine: 108
0 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, Hamann, TBar, combine: 109
0 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, Hamann, jGenProg, combine: 110
0 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, Hamann, jKali, combine: 111
1 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, Hamann, jMutRepair, combine: 112
0 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, Hamming, ACS, combine: 113
1 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-17, Hamming, Nopol, combine: 114
0 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, Hamming, SimFix, combine: 115
0 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, Hamming, TBar, combine: 116
0 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, Hamming, jGenProg, combine: 117
0 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, Hamming, jKali, combine: 118
1 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, Hamming, jMutRepair, combine: 119
0 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, HarmonicMean, ACS, combine: 120
1 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-17, HarmonicMean, Nopol, combine: 121
0 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, HarmonicMean, SimFix, combine: 122
0 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, HarmonicMean, TBar, combine: 123
0 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, HarmonicMean, jGenProg, combine: 124
0 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, HarmonicMean, jKali, combine: 125
1 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, HarmonicMean, jMutRepair, combine: 126
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Jaccard, ACS, combine: 127
1 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:1 #chart-17, Jaccard, Nopol, combine: 128
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Jaccard, SimFix, combine: 129
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Jaccard, TBar, combine: 130
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Jaccard, jGenProg, combine: 131
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Jaccard, jKali, combine: 132
1 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Jaccard, jMutRepair, combine: 133
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Kulczynski1, ACS, combine: 134
1 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:1 #chart-17, Kulczynski1, Nopol, combine: 135
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Kulczynski1, SimFix, combine: 136
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Kulczynski1, TBar, combine: 137
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Kulczynski1, jGenProg, combine: 138
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Kulczynski1, jKali, combine: 139
1 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Kulczynski1, jMutRepair, combine: 140
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Kulczynskil2, ACS, combine: 141
1 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:1 #chart-17, Kulczynskil2, Nopol, combine: 142
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Kulczynskil2, SimFix, combine: 143
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Kulczynskil2, TBar, combine: 144
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Kulczynskil2, jGenProg, combine: 145
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Kulczynskil2, jKali, combine: 146
1 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Kulczynskil2, jMutRepair, combine: 147
0 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, M1, ACS, combine: 148
1 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-17, M1, Nopol, combine: 149
0 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, M1, SimFix, combine: 150
0 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, M1, TBar, combine: 151
0 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, M1, jGenProg, combine: 152
0 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, M1, jKali, combine: 153
1 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, M1, jMutRepair, combine: 154
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, M2, ACS, combine: 155
1 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:1 #chart-17, M2, Nopol, combine: 156
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, M2, SimFix, combine: 157
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, M2, TBar, combine: 158
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, M2, jGenProg, combine: 159
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, M2, jKali, combine: 160
1 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, M2, jMutRepair, combine: 161
0 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, Michael, ACS, combine: 162
1 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-17, Michael, Nopol, combine: 163
0 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, Michael, SimFix, combine: 164
0 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, Michael, TBar, combine: 165
0 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, Michael, jGenProg, combine: 166
0 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, Michael, jKali, combine: 167
1 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, Michael, jMutRepair, combine: 168
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Mountford, ACS, combine: 169
1 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:1 #chart-17, Mountford, Nopol, combine: 170
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Mountford, SimFix, combine: 171
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Mountford, TBar, combine: 172
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Mountford, jGenProg, combine: 173
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Mountford, jKali, combine: 174
1 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Mountford, jMutRepair, combine: 175
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Ochiai, ACS, combine: 176
1 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:1 #chart-17, Ochiai, Nopol, combine: 177
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Ochiai, SimFix, combine: 178
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Ochiai, TBar, combine: 179
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Ochiai, jGenProg, combine: 180
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Ochiai, jKali, combine: 181
1 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Ochiai, jMutRepair, combine: 182
0 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, Ochiai2, ACS, combine: 183
1 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-17, Ochiai2, Nopol, combine: 184
0 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, Ochiai2, SimFix, combine: 185
0 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, Ochiai2, TBar, combine: 186
0 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, Ochiai2, jGenProg, combine: 187
0 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, Ochiai2, jKali, combine: 188
1 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, Ochiai2, jMutRepair, combine: 189
0 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, Optimal, ACS, combine: 190
1 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-17, Optimal, Nopol, combine: 191
0 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, Optimal, SimFix, combine: 192
0 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, Optimal, TBar, combine: 193
0 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, Optimal, jGenProg, combine: 194
0 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, Optimal, jKali, combine: 195
1 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, Optimal, jMutRepair, combine: 196
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, OptimalP, ACS, combine: 197
1 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:1 #chart-17, OptimalP, Nopol, combine: 198
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, OptimalP, SimFix, combine: 199
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, OptimalP, TBar, combine: 200
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, OptimalP, jGenProg, combine: 201
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, OptimalP, jKali, combine: 202
1 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, OptimalP, jMutRepair, combine: 203
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Overlap, ACS, combine: 204
1 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:1 #chart-17, Overlap, Nopol, combine: 205
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Overlap, SimFix, combine: 206
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Overlap, TBar, combine: 207
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Overlap, jGenProg, combine: 208
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Overlap, jKali, combine: 209
1 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Overlap, jMutRepair, combine: 210
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Phi, ACS, combine: 211
1 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:1 #chart-17, Phi, Nopol, combine: 212
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Phi, SimFix, combine: 213
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Phi, TBar, combine: 214
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Phi, jGenProg, combine: 215
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Phi, jKali, combine: 216
1 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Phi, jMutRepair, combine: 217
0 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, Pierce, ACS, combine: 218
1 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-17, Pierce, Nopol, combine: 219
0 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, Pierce, SimFix, combine: 220
0 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, Pierce, TBar, combine: 221
0 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, Pierce, jGenProg, combine: 222
0 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, Pierce, jKali, combine: 223
1 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, Pierce, jMutRepair, combine: 224
0 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, RogersTanimoto, ACS, combine: 225
1 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-17, RogersTanimoto, Nopol, combine: 226
0 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, RogersTanimoto, SimFix, combine: 227
0 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, RogersTanimoto, TBar, combine: 228
0 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, RogersTanimoto, jGenProg, combine: 229
0 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, RogersTanimoto, jKali, combine: 230
1 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, RogersTanimoto, jMutRepair, combine: 231
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Rogot1, ACS, combine: 232
1 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:1 #chart-17, Rogot1, Nopol, combine: 233
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Rogot1, SimFix, combine: 234
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Rogot1, TBar, combine: 235
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Rogot1, jGenProg, combine: 236
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Rogot1, jKali, combine: 237
1 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Rogot1, jMutRepair, combine: 238
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Rogot2, ACS, combine: 239
1 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:1 #chart-17, Rogot2, Nopol, combine: 240
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Rogot2, SimFix, combine: 241
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Rogot2, TBar, combine: 242
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Rogot2, jGenProg, combine: 243
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Rogot2, jKali, combine: 244
1 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Rogot2, jMutRepair, combine: 245
0 qid:10017 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-17, RussellRao, ACS, combine: 246
1 qid:10017 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-17, RussellRao, Nopol, combine: 247
0 qid:10017 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-17, RussellRao, SimFix, combine: 248
0 qid:10017 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-17, RussellRao, TBar, combine: 249
0 qid:10017 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-17, RussellRao, jGenProg, combine: 250
0 qid:10017 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-17, RussellRao, jKali, combine: 251
1 qid:10017 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-17, RussellRao, jMutRepair, combine: 252
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, SBI, ACS, combine: 253
1 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:1 #chart-17, SBI, Nopol, combine: 254
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, SBI, SimFix, combine: 255
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, SBI, TBar, combine: 256
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, SBI, jGenProg, combine: 257
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, SBI, jKali, combine: 258
1 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, SBI, jMutRepair, combine: 259
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Scott, ACS, combine: 260
1 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:1 #chart-17, Scott, Nopol, combine: 261
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Scott, SimFix, combine: 262
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Scott, TBar, combine: 263
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Scott, jGenProg, combine: 264
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Scott, jKali, combine: 265
1 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, Scott, jMutRepair, combine: 266
0 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, SimpleMatching, ACS, combine: 267
1 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-17, SimpleMatching, Nopol, combine: 268
0 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, SimpleMatching, SimFix, combine: 269
0 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, SimpleMatching, TBar, combine: 270
0 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, SimpleMatching, jGenProg, combine: 271
0 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, SimpleMatching, jKali, combine: 272
1 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, SimpleMatching, jMutRepair, combine: 273
0 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, Sokal, ACS, combine: 274
1 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-17, Sokal, Nopol, combine: 275
0 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, Sokal, SimFix, combine: 276
0 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, Sokal, TBar, combine: 277
0 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, Sokal, jGenProg, combine: 278
0 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, Sokal, jKali, combine: 279
1 qid:10017 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-17, Sokal, jMutRepair, combine: 280
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, SorensenDice, ACS, combine: 281
1 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:1 #chart-17, SorensenDice, Nopol, combine: 282
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, SorensenDice, SimFix, combine: 283
0 qid:10017 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-17, SorensenDice, TBar, combine: 284
